Customer_ID,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Monthly_Charges,Total_Charges,Churn
CUST-7229, Male,0,Yes,No,58,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No,No internet service,TWO YEAR,Yes,Mailed check,83.89,4865.57, No 
CUST-7360,female,0,Yes,No,24,Yes,No phone service,DSL,No,No internet service,No,No,No internet service,No internet service,Month to month,No,Electronic check,48.72,1171.45,Yes
CUST-7003, Male,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,month-to-month,No,Credit card,74.95,758.92,NO
CUST-7729,Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,32.05,1508.96,No
CUST-7787,Female,1,No,No,56,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,Yes,Yes,MONTH-TO-MONTH,No,Bank transfer,95.23,5325.41,no
CUST-7877,Male,0,Yes,Yes,26,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No,No,MONTH-TO-MONTH,Yes,Mailed check,86.2,2240.89, No 
CUST-7377, Male,0,Yes,Yes,41,Yes,No phone service,DSL,No,No internet service,No internet service,No,Yes,No,Month-to-month,No,Mailed check,56.74,2324.91,Yes
CUST-8241,Femal,0,Yes,No,63,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No internet service,No internet service,two year,No,Credit card,84.82,5347.17,No
CUST-7851,female,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month to month,Yes,Credit card,26.87,322.44, No 
CUST-7316,MALE,1,No,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.6,717.86,YES
CUST-7148,FEMALE,0,Yes,No,15,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,month-to-month,No,Electronic check,93.75,1405.77, No 
CUST-7293,MALE,0,Yes,Yes,44,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,No,No internet service,month-to-month,Yes,Mailed check,72.58,3188.96,NO
CUST-7160, Male,1,No,Yes,51,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No internet service,One year,No,Mailed check,70.92,3609.23, Yes
CUST-7509,FEMALE,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,ONE YEAR,Yes,Credit card,28.45,2051.84,No
CUST-7475, Female ,0,No,Yes,48,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,one year,Yes,Mailed check,30.09,1447.15, No 
CUST-7938, Male,0,Yes,No,45,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No internet service,Yes,Month to month,No,Electronic check,82.85,3721.32, Yes
CUST-7890,Femal,0,Yes,Yes,12,Yes,No,DSL,Yes,No,Yes,No,Yes,No,month-to-month,Yes,Mailed check,68.33,823.98,yes
CUST-8305,male,0,No,Yes,63,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,Yes,No,MONTH-TO-MONTH,Yes,Credit card,84.17,5310.79,no
CUST-7112, Male,1,No,Yes,3,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,73.51,222.83,YES
CUST-7777,Female,0,No,Yes,30,No,No phone service,DSL,No,No,Yes,No internet service,No internet service,No,Month-to-month,No,Mailed check,39.59,1197.25,No
CUST-7081, Male,1,Yes,No,0,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,month-to-month,No,Bank transfer,83.53,0.0, Yes
CUST-7603, Female ,0,No,No,65,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,Yes,2 year,No,Mailed check,93.67,6083.57,no
CUST-7144,female,0,Yes,No,47,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,TWO YEAR,No,Credit card,20.0,930.6,NO
CUST-8188,MALE,0,No,Yes,55,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,Yes,No internet service,Two year,Yes,Credit card,64.14,3532.46, No 
CUST-7633,female,0,Yes,Yes,31,Yes,No phone service,DSL,Yes,No internet service,No internet service,No internet service,No internet service,Yes,MONTH-TO-MONTH,Yes,Electronic check,64.3,1997.77,no
CUST-8197,Male,0,Yes,Yes,12,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,ONE YEAR,Yes,Electronic check,79.64,945.16,
CUST-7792,FEMALE,0,Yes,Yes,1,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,91.28,100.24,YES
CUST-7842,male,1,Yes,Yes,69,Yes,Yes,DSL,No internet service,No internet service,Yes,No,No,No internet service,2 year,Yes,Electronic check,59.41,4093.77,NO
CUST-8056,FEMALE,0,No,Yes,12,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month to month,No,Credit card,30.66,360.34,No
CUST-7727,FEMALE,1,No,Yes,2,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No,No,MONTH-TO-MONTH,No,Credit card,81.09,169.12,yes
CUST-7137,FEMALE,1,Yes,Yes,45,No,No phone service,DSL,No,No internet service,No,No,Yes,Yes,MONTH-TO-MONTH,No,Mailed check,49.61,2234.59,NO
CUST-7597,Femal,1,Yes,Yes,28,Yes,Yes,DSL,No,No internet service,Yes,No,No,No internet service,two year,No,Mailed check,52.97,1475.58,no
CUST-8278,male,0,No,Yes,37,Yes,No,DSL,No,No internet service,No internet service,No,Yes,No internet service,ONE YEAR,No,Credit card,55.38,2043.67,no
CUST-7317,,0,Yes,Yes,2,Yes,Yes,Fiber optic,No internet service,No,No,Yes,Yes,No,MONTH-TO-MONTH,No,Electronic check,88.63,183.33,YES
CUST-8139,female,0,Yes,No,1,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,Yes,No,Month to month,Yes,,66.7,60.25,Yes
CUST-7381,male,0,No,No,48,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,27.81,1325.16,No
CUST-7623, Female ,1,Yes,Yes,25,Yes,No,Fiber optic,No,Yes,No,No internet service,No internet service,Yes,Month to month,No,Electronic check,88.63,2213.82,no
CUST-7001,Femal,0,Yes,Yes,58,Yes,Yes,DSL,Yes,No internet service,Yes,No,No,No,One year,Yes,Bank transfer,63.8,3710.35,No
CUST-8282,Male,1,Yes,No,21,No,No phone service,Fiber optic,Yes,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Credit card,76.67,1614.3,NO
CUST-7778,Male,0,Yes,Yes,5,Yes,Yes,DSL,No,No,No internet service,No,Yes,Yes,ONE YEAR,No,Electronic check,61.43,301.18, No 
CUST-8238,MALE,1,Yes,No,67,No,No phone service,DSL,No,Yes,No,No internet service,No internet service,Yes,Two year,No,Bank transfer,57.01,3817.29,no
CUST-8301, Female ,0,Yes,No,43,Yes,Yes,DSL,No,No,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,60.23,2584.14, Yes
CUST-7927,MALE,0,Yes,Yes,46,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,No,No internet service,One year,Yes,Bank transfer,89.86,4128.11, Yes
CUST-8311, Male,0,No,No,19,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,30.45,580.25,NO
CUST-7740, Male,0,No,No,70,No,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer,78.49,5488.47,YES
CUST-7711,MALE,0,Yes,Yes,19,Yes,No phone service,DSL,No internet service,No,Yes,Yes,Yes,No,MONTH-TO-MONTH,Yes,Credit card,62.62,1187.69,No
CUST-8121,female,0,Yes,No,61,Yes,No phone service,DSL,No,No internet service,No,No,No internet service,Yes,MONTH-TO-MONTH,Yes,Bank transfer,61.64,3760.52, Yes
CUST-7361, Female ,0,No,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 year,Yes,Credit card,33.25,737.78,No
CUST-7187, Male,No,No,No,9,Yes,No phone service,DSL,Yes,No,No internet service,No,No internet service,Yes,MONTH-TO-MONTH,Yes,Bank transfer,58.56,522.06,No
CUST-7087, Male,0,No,No,38,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No,No,Month-to-month,No,Mailed check,81.88,3102.5,YES
CUST-8150,Female,0,No,Yes,35,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No internet service,No,month-to-month,Yes,Electronic check,81.64,2853.09, No 
CUST-7881,FEMALE,0,No,Yes,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 year,Yes,Electronic check,27.46,933.22,No
CUST-8154,Male,0,No,No,9,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,MONTH-TO-MONTH,No,Bank transfer,87.23,788.23,YES
CUST-7006,male,0,Yes,No,8,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,MONTH-TO-MONTH,No,,70.44,568.18,yes
CUST-7031,FEMALE,0,Yes,Yes,18,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No,two year,Yes,Mailed check,73.61,1331.22,
CUST-8088,FEMALE,0,Yes,No,7,Yes,Yes,DSL,No internet service,No internet service,No,No internet service,No internet service,No internet service,MONTH-TO-MONTH,No,Electronic check,42.46,306.1,No
CUST-7180,Femal,0,Yes,Yes,45,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,Yes,No internet service,ONE YEAR,No,Credit card,67.98,3063.77,NO
CUST-7424,FEMALE,1,No,Yes,3,Yes,No,DSL,No,No internet service,Yes,No internet service,No,No internet service,Two year,Yes,Electronic check,56.87,167.24, Yes
CUST-7749, Male,0,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 year,Yes,Electronic check,31.89,350.42,No
CUST-7708,Female,0,No,Yes,22,Yes,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,month-to-month,Yes,Bank transfer,52.86,1156.64,Yes
CUST-7493,Male,0,Yes,Yes,2,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,No internet service,No,Month to month,No,Bank transfer,53.53,108.86,YES
CUST-7869,female,0,Yes,No,61,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No internet service,No,One year,No,Credit card,85.58,5212.09, No 
CUST-7448,female,0,No,No,60,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No,No internet service,Two year,Yes,Credit card,80.37,4831.61, Yes
CUST-7374,Female,1,Yes,No,0,Yes,Yes,DSL,Yes,No,Yes,No internet service,Yes,No internet service,month-to-month,No,Mailed check,76.72,0.98, No 
CUST-7186,Female,1,Yes,Yes,15,Yes,No,DSL,No,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card,53.93,817.43,no
CUST-7216,male,0,Yes,Yes,61,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,month-to-month,No,Mailed check,72.25,4402.94,no
CUST-7380,Male,0,Yes,Yes,0,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No,two year,Yes,Credit card,88.85,0.0,yes
CUST-8252,male,1,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,one year,Yes,Electronic check,33.49,130.28,no
CUST-7304,male,0,Yes,No,56,Yes,No,DSL,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Credit card,73.31,4105.17,NO
CUST-7876,Femal,0,Yes,Yes,54,Yes,No phone service,DSL,No internet service,No,Yes,Yes,No internet service,Yes,TWO YEAR,Yes,Mailed check,72.05,3898.32,NO
CUST-7959, Male,1,Yes,No,33,No,No phone service,DSL,Yes,Yes,No internet service,Yes,Yes,No,Two year,Yes,Credit card,67.53,2235.39,NO
CUST-8020,Femal,No,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,78.86,4643.95,no
CUST-7713,MALE,0,No,Yes,72,Yes,No,Fiber optic,No internet service,No internet service,No,No,Yes,Yes,month-to-month,No,Mailed check,91.3,6582.55,yes
CUST-7674,MALE,0,No,No,18,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,Yes,No internet service,month-to-month,Yes,Mailed check,66.5, ,No
CUST-7378,male,0,No,No,7,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,No,Yes,One year,No,Bank transfer,68.4,488.1,NO
CUST-7416,female,0,No,No,34,Yes,Yes,DSL,Yes,No internet service,Yes,No,Yes,Yes,month-to-month,No,Credit card,63.78,2176.71,NO
CUST-7166,Femal,0,Yes,Yes,51,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,No,No internet service,Month to month,No,Bank transfer,79.38,4038.84,yes
CUST-7332,Femal,0,No,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,one year,No,Bank transfer,30.44,297.37,No
CUST-7086, Male,0,No,No,8,Yes,No,Fiber optic,No internet service,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,82.56,657.92, Yes
CUST-8029,MALE,0,No,Yes,61,Yes,No,DSL,No,No,Yes,No,No,Yes,TWO YEAR,No,Bank transfer,55.54,3393.77,
CUST-7487,Female,0,No,No,48,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No,month-to-month,Yes,Bank transfer,76.37,3661.38, No 
CUST-7584,Male,0,No,Yes,44,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month to month,Yes,Mailed check,34.14,1500.8,No
CUST-7188,Male,0,Yes,,63,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No internet service,Yes,month-to-month,No,Mailed check,$79.21,4984.69,NO
CUST-7485,male,0,Yes,Yes,24,Yes,Yes,DSL,No internet service,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,74.39,1793.28,
CUST-8101,male,0,No,No,47,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No,No,one year,Yes,Credit card,84.64,3968.2,No
CUST-8036,Female,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,No internet service,month-to-month,No,Electronic check,79.15,3721.34, Yes
CUST-7838,MALE,0,Yes,Yes,31,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No internet service,No internet service,Month to month,No,Credit card,85.17,2638.53,no
CUST-7612,MALE,0,Yes,No,63,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No,Month to month,No,Credit card,89.05,5601.26,NO
CUST-7402,Femal,0,Yes,Yes,41,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.14,1111.88,yes
CUST-7263, Female ,0,No,No,62,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No,Yes,2 year,Yes,Electronic check,98.92,6130.35,no
CUST-8055,Male,0,Yes,No,28,Yes,Yes,DSL,Yes,No,No internet service,Yes,No,No internet service,MONTH-TO-MONTH,Yes,Electronic check,66.23,1858.35, No 
CUST-7614,female,1,Yes,Yes,33,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No,2 year,Yes,Credit card,103.38,3418.94,YES
CUST-8140, Male,0,,No,59,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,Yes,MONTH-TO-MONTH,No,Mailed check,86.71,5116.4, No 
CUST-7123,FEMALE,0,No,No,23,Yes,Yes,DSL,Yes,No,No internet service,No internet service,Yes,No,Month to month,Yes,Credit card,65.42,1506.17,no
CUST-7587,Femal,1,No,Yes,60,Yes,No phone service,Fiber optic,No,No,No,No,No internet service,Yes,Month to month,Yes,Bank transfer,66.93,4025.62, No 
CUST-7243,female,0,Yes,No,39,Yes,No,Fiber optic,No,Yes,No internet service,No,No internet service,No internet service,two year,Yes,Credit card,84.13,3286.8, Yes
CUST-7611,FEMALE,0,Yes,Yes,38,Yes,No,Fiber optic,No,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,81.0,3078.19,yes
CUST-7626,male,0,No,Yes,37,No,No phone service,DSL,Yes,No,No,No,No internet service,No internet service,Month to month,Yes,Electronic check,49.19,1819.67, Yes
CUST-7726,MALE,0,No,Yes,36,Yes,Yes,DSL,No,No,No internet service,Yes,No internet service,No,month-to-month,Yes,Credit card,109.56,1855.41,no
CUST-8122,Female,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,TWO YEAR,No,Electronic check,28.95,457.03, No 
CUST-7548, Female ,0,No,No,2,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No internet service,Two year,Yes,Credit card,99.32,202.44,yes
CUST-7269,Male,0,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,one year,No,Bank transfer,26.88,1266.08,NO
CUST-8106,MALE,0,Yes,Yes,15,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No,Yes,month-to-month,No,Electronic check,89.09,1334.75,yes
CUST-7733,MALE,0,Yes,No,5,Yes,No,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes,MONTH-TO-MONTH,No,Mailed check,88.28,435.67,yes
CUST-7057, Female ,0,Yes,No,2,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,month-to-month,Yes,Electronic check,34.98,76.74, Yes
CUST-7249,FEMALE,0,Yes,No,33,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No,MONTH-TO-MONTH,Yes,Credit card,66.16,2186.9,YES
CUST-7028,Femal,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,month-to-month,No,Credit card,32.47,939.43,yes
CUST-7806,female,0,No,No,71,Yes,No phone service,DSL,Yes,Yes,Yes,No,No internet service,No internet service,TWO YEAR,Yes,Credit card,73.8,5248.66,NO
