Customer_ID,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Monthly_Charges,Total_Charges,Churn,Data_Quality_Flag
CUST-7624,Male,No,No,Yes,56,Yes,Yes,"Fiber optic","No internet service",No,No,"No internet service","No internet service",Yes,"One year",No,"Bank transfer",73.44,4116.23,No,Clean
CUST-7625,Male,No,No,No,62,Yes,"No phone service",DSL,Yes,"No internet service",Yes,No,"No internet service","No internet service","Two year",Yes,"Electronic check",68.62,4258.60,No,Clean
CUST-7626,Male,No,No,Yes,37,No,"No phone service",DSL,Yes,No,No,No,"No internet service","No internet service",Month-to-month,Yes,"Electronic check",49.19,1819.67,Yes,Clean
CUST-7627,Male,No,Yes,Yes,10,Yes,No,"Fiber optic","No internet service",Yes,"No internet service",Yes,No,Yes,"One year",Yes,"Credit card",91.69,920.65,Yes,Clean
CUST-7628,Female,No,No,Yes,20,No,"No phone service","Fiber optic",Yes,No,Yes,No,Yes,No,"One year",No,"Bank transfer",85.44,1702.36,No,Clean
CUST-7629,Female,No,Yes,No,58,Yes,Yes,"Fiber optic",No,Yes,"No internet service","No internet service",No,Yes,Month-to-month,Yes,"Bank transfer",92.50,5372.15,No,Clean
CUST-7630,Female,No,Yes,Yes,57,Yes,"No phone service","Fiber optic","No internet service","No internet service",Yes,No,Yes,Yes,Month-to-month,No,"Credit card",95.17,5432.94,Yes,Clean
CUST-7631,Male,No,No,Yes,6,Yes,Yes,"Fiber optic",Yes,"No internet service",Yes,Yes,Yes,"No internet service","Two year",No,"Bank transfer",96.07,573.28,No,Clean
CUST-7632,Female,No,No,No,10,Yes,"No phone service","Fiber optic","No internet service",No,Yes,No,Yes,"No internet service",Month-to-month,No,"Mailed check",81.11,809.23,Yes,Clean
CUST-7633,Female,No,Yes,Yes,31,Yes,"No phone service",DSL,Yes,"No internet service","No internet service","No internet service","No internet service",Yes,Month-to-month,Yes,"Electronic check",64.30,1997.77,No,Clean
CUST-7634,Male,No,Yes,No,33,Yes,No,"Fiber optic",Yes,Yes,Yes,"No internet service",No,No,Month-to-month,Yes,Unknown,96.46,3187.73,No,Clean
CUST-7635,Male,No,Yes,Yes,42,Yes,"No phone service","Fiber optic",Yes,Yes,"No internet service",Yes,"No internet service","No internet service",Month-to-month,Yes,"Bank transfer",93.27,3919.89,Yes,Clean
CUST-7636,Male,No,Yes,Yes,63,Yes,No,"Fiber optic","No internet service","No internet service",Yes,Yes,No,Yes,Month-to-month,No,"Bank transfer",94.60,5952.20,No,Clean
CUST-7637,Male,Yes,Yes,Yes,57,Yes,"No phone service","Fiber optic",Yes,No,"No internet service","No internet service",No,No,"One year",No,"Bank transfer",74.73,4253.28,Yes,Clean
CUST-7638,Unknown,No,Yes,Yes,3,Yes,No,"Fiber optic","No internet service","No internet service",Yes,"No internet service",No,Yes,Month-to-month,Yes,"Bank transfer",89.08,275.58,Yes,Clean
CUST-7639,Female,No,No,No,32,Yes,"No phone service","Fiber optic",No,No,"No internet service",No,Yes,"No internet service",Month-to-month,No,"Credit card",76.14,2436.19,Yes,Clean
CUST-7640,Male,No,No,No,20,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,"No internet service",Month-to-month,Yes,"Electronic check",84.06,1673.18,No,Clean
CUST-7641,Male,No,Yes,Yes,69,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,No,"One year",Yes,"Mailed check",87.33,6026.15,No,Clean
CUST-7642,Male,Yes,No,Yes,46,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Electronic check",32.31,1479.12,Yes,Clean
CUST-7643,Male,No,Yes,No,71,Yes,"No phone service","Fiber optic",Yes,Yes,No,Yes,"No internet service",No,"Two year",No,"Credit card",106.29,7547.06,No,Clean
CUST-7644,Female,No,Yes,No,51,Yes,Yes,"Fiber optic",No,No,No,Yes,No,No,Month-to-month,No,"Credit card",75.25,3831.62,Yes,Clean
CUST-7645,Female,No,Yes,Yes,54,Yes,"No phone service",DSL,"No internet service",Yes,No,Yes,No,No,"One year",No,"Credit card",61.09,3304.47,Yes,Clean
CUST-7646,Female,Yes,Yes,No,2,Yes,Yes,DSL,No,Yes,Yes,Yes,No,"No internet service","One year",Yes,"Mailed check",64.24,132.06,No,Clean
CUST-7647,Female,No,Yes,No,37,Yes,Yes,DSL,Yes,No,"No internet service","No internet service",Yes,"No internet service","Two year",No,"Electronic check",55.88,2076.48,No,Clean
CUST-7648,Female,No,No,Yes,57,Yes,"No phone service",DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,"Credit card",64.61,3686.23,Yes,Clean
CUST-7649,Male,No,Yes,Yes,34,Yes,Yes,DSL,"No internet service","No internet service","No internet service",No,No,Yes,Month-to-month,No,"Mailed check",61.63,2096.40,No,Clean
CUST-7650,Female,No,No,Yes,10,Yes,Yes,"Fiber optic",Yes,No,No,No,"No internet service",No,Month-to-month,No,"Mailed check",77.44,784.29,Yes,Clean
CUST-7651,Male,No,No,No,3,Yes,No,"Fiber optic",No,Yes,No,"No internet service",No,Yes,Month-to-month,No,"Electronic check",84.14,253.04,No,Clean
CUST-7652,Male,No,Yes,Yes,56,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Credit card",30.75,1721.76,No,Clean
CUST-7653,Female,No,No,Yes,45,Yes,Yes,"Fiber optic","No internet service",No,No,No,No,"No internet service","One year",No,"Bank transfer",77.71,3503.98,No,Clean
CUST-7654,Male,No,No,No,1,No,"No phone service","Fiber optic",No,No,"No internet service",Yes,"No internet service","No internet service",Month-to-month,No,"Electronic check",64.62,70.09,Yes,Clean
CUST-7655,Male,Yes,Yes,No,38,Yes,No,"Fiber optic",Yes,"No internet service","No internet service","No internet service",Yes,"No internet service","One year",Yes,"Mailed check",89.45,3406.99,Yes,Clean
CUST-7656,Female,No,Yes,Yes,31,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Credit card",26.84,829.27,No,Clean
CUST-7657,Male,No,No,Yes,45,Yes,"No phone service",DSL,No,Yes,No,Yes,Yes,"No internet service","One year",No,"Electronic check",65.07,2922.97,No,Clean
CUST-7658,Female,No,No,No,17,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,"One year",No,"Credit card",93.01,1589.97,No,Clean
CUST-7659,Female,No,Yes,No,35,Yes,Yes,"Fiber optic",Yes,"No internet service",No,Yes,Yes,Yes,Month-to-month,No,"Electronic check",97.92,3432.57,Yes,Clean
CUST-7660,Female,No,No,Yes,51,Yes,Yes,DSL,Yes,No,"No internet service",No,No,No,"One year",Yes,"Electronic check",62.70,3201.58,No,Clean
CUST-7661,Female,No,No,No,70,Yes,Yes,DSL,"No internet service",No,"No internet service",Yes,"No internet service","No internet service",Month-to-month,No,"Bank transfer",67.90,4745.29,Yes,Clean
CUST-7662,Male,Yes,No,No,4,No,"No phone service",DSL,"No internet service","No internet service","No internet service",Yes,No,Yes,"One year",Yes,"Electronic check",53.05,211.39,No,Clean
CUST-7663,Male,Yes,No,Yes,10,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,"Bank transfer",81.00,812.80,No,Clean
CUST-7664,Male,No,No,No,54,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",27.68,1495.61,No,Clean
CUST-7665,Male,No,Yes,No,2,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Electronic check",34.75,75.00,Yes,Clean
CUST-7666,Male,No,No,No,39,Yes,"No phone service",DSL,Yes,Yes,"No internet service",No,No,Yes,Month-to-month,Yes,"Mailed check",74.67,2922.06,Yes,Clean
CUST-7667,Male,No,Yes,Yes,25,Yes,"No phone service","Fiber optic",No,"No internet service",No,"No internet service","No internet service","No internet service",Month-to-month,Yes,"Bank transfer",74.57,1857.09,Yes,Clean
CUST-7668,Female,No,Yes,Yes,2,Yes,No,"Fiber optic",No,No,No,"No internet service",Yes,No,"Two year",No,"Electronic check",77.53,155.06,No,Clean
CUST-7669,Male,No,Yes,Yes,59,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,"One year",No,"Bank transfer",76.54,4510.40,No,Clean
CUST-7670,Female,No,No,Yes,2,Yes,No,"Fiber optic","No internet service",Yes,Yes,"No internet service",Yes,No,"One year",No,"Electronic check",98.89,204.90,No,Clean
CUST-7671,Female,No,No,No,5,Yes,No,"Fiber optic","No internet service","No internet service",Yes,No,"No internet service",Yes,Month-to-month,No,"Credit card",77.74,396.22,Yes,Clean
CUST-7672,Male,No,No,No,24,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,Unknown,32.99,786.28,No,Clean
CUST-7673,Male,No,Yes,Yes,34,Yes,No,DSL,"No internet service",No,No,No,Yes,"No internet service",Month-to-month,No,"Bank transfer",66.72,2267.85,Yes,Clean
CUST-7674,Male,No,No,No,18,Yes,"No phone service",DSL,"No internet service","No internet service",No,Yes,Yes,"No internet service",Month-to-month,Yes,"Mailed check",66.50,1197.00,No,Clean
CUST-7675,Male,No,Unknown,Unknown,55,No,"No phone service","Fiber optic",Yes,"No internet service","No internet service","No internet service",No,Yes,Month-to-month,No,"Bank transfer",83.41,4590.75,No,Clean
CUST-7676,Female,No,No,Yes,32,Yes,"No phone service","Fiber optic",No,"No internet service","No internet service",Yes,No,No,Month-to-month,No,"Bank transfer",73.13,2347.57,No,Clean
CUST-7677,Female,No,Yes,Yes,67,Yes,"No phone service","Fiber optic",No,No,"No internet service",No,Yes,Yes,"Two year",No,"Bank transfer",83.42,5585.62,Yes,Clean
CUST-7678,Female,No,Yes,No,52,Yes,Yes,"Fiber optic",No,Yes,No,"No internet service",No,"No internet service","One year",No,"Electronic check",75.48,3917.81,No,Clean
CUST-7679,Male,No,No,No,19,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Credit card",32.86,615.71,Yes,Clean
CUST-7681,Male,No,Yes,Yes,5,Yes,Yes,DSL,No,Yes,No,No,"No internet service",Yes,"Two year",No,"Bank transfer",58.12,300.04,No,Clean
CUST-7682,Male,No,Yes,No,36,Yes,"No phone service",DSL,Yes,"No internet service",Yes,"No internet service","No internet service","No internet service",Month-to-month,Yes,"Bank transfer",69.52,2505.91,No,Clean
CUST-7683,Female,No,Yes,No,57,Yes,Yes,"Fiber optic","No internet service","No internet service",No,Yes,No,Yes,Month-to-month,Yes,"Electronic check",99.45,5667.04,Yes,Clean
CUST-7684,Male,Yes,Yes,Yes,38,Yes,Yes,DSL,No,Yes,Yes,"No internet service",No,No,Month-to-month,No,"Electronic check",67.76,2568.51,Yes,Clean
CUST-7685,Male,No,No,Yes,12,Yes,"No phone service",DSL,No,Yes,No,No,"No internet service","No internet service","Two year",Yes,"Credit card",54.88,664.76,No,Clean
CUST-7686,Female,No,Yes,No,0,Yes,Yes,"Fiber optic","No internet service",No,Yes,"No internet service",No,No,"One year",No,"Mailed check",84.08,7.48,No,Clean
CUST-7687,Male,No,Yes,Yes,47,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Bank transfer",34.89,1648.32,No,Clean
CUST-7688,Male,No,No,Yes,43,Yes,No,"Fiber optic",No,Yes,Yes,No,No,Yes,Month-to-month,No,"Credit card",82.29,3532.55,No,Clean
CUST-7689,Male,Yes,Yes,No,0,Yes,"No phone service",DSL,Yes,Yes,"No internet service",No,"No internet service",Yes,Month-to-month,No,"Bank transfer",61.54,0.00,Yes,Clean
CUST-7690,Male,No,Yes,Yes,36,No,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Credit card",20.00,710.64,Yes,Clean
CUST-7691,Male,No,Yes,No,21,No,"No phone service","Fiber optic",No,Yes,No,Yes,Yes,No,"Two year",No,"Electronic check",76.79,1612.09,No,Clean
CUST-7692,Male,No,Yes,Yes,40,Yes,Yes,"Fiber optic",Yes,Yes,No,No,Yes,Yes,"One year",Yes,"Credit card",103.67,4153.70,Yes,Clean
CUST-7693,Female,No,Yes,Yes,21,Yes,Yes,"Fiber optic",No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,"Mailed check",89.15,1869.66,Yes,Clean
CUST-7694,Male,No,Yes,No,47,Yes,Yes,DSL,"No internet service","No internet service",Yes,No,"No internet service",No,"Two year",No,"Mailed check",53.01,2500.23,No,Clean
CUST-7695,Female,No,No,No,45,Yes,No,"Fiber optic","No internet service",No,"No internet service","No internet service",No,No,"One year",No,"Mailed check",65.88,2962.18,No,Clean
CUST-7696,Female,No,Yes,No,56,Yes,No,DSL,Yes,"No internet service",No,Yes,Yes,"No internet service","One year",Yes,"Electronic check",70.70,3964.16,No,Clean
CUST-7697,Male,No,No,Yes,64,Yes,Yes,"Fiber optic","No internet service","No internet service",Yes,"No internet service",Yes,Yes,Month-to-month,Yes,"Credit card",100.61,6432.42,Yes,Clean
CUST-7698,Female,Yes,No,No,59,Yes,Yes,DSL,No,"No internet service",No,No,No,No,Month-to-month,No,"Mailed check",49.17,2899.39,No,Clean
CUST-7699,Male,No,Yes,Yes,39,Yes,No,"Fiber optic","No internet service","No internet service",No,Yes,No,"No internet service",Month-to-month,Yes,"Credit card",84.00,3279.95,Yes,Clean
CUST-7700,Male,Yes,No,No,50,Yes,Yes,"Fiber optic","No internet service",Yes,Yes,"No internet service","No internet service",No,"One year",No,"Electronic check",83.67,4178.02,No,Clean
CUST-7701,Male,No,No,No,29,Yes,No,DSL,No,"No internet service",No,"No internet service",No,No,"Two year",No,"Mailed check",46.51,1355.21,No,Clean
CUST-7702,Female,No,No,Yes,62,Yes,"No phone service","Fiber optic",Yes,No,No,"No internet service",No,"No internet service",Month-to-month,Yes,"Mailed check",82.96,5136.47,No,Clean
CUST-7703,Female,No,Yes,Yes,1,Yes,No,DSL,Yes,Yes,No,Yes,"No internet service","No internet service",Month-to-month,No,"Electronic check",64.34,60.63,Yes,Clean
CUST-7704,Female,No,No,Yes,0,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,"One year",Yes,"Mailed check",65.07,2.26,No,Clean
CUST-7705,Male,Yes,Yes,No,33,Yes,Yes,"Fiber optic",Yes,No,Yes,"No internet service",No,Yes,Month-to-month,Yes,"Mailed check",98.98,3274.66,No,Clean
CUST-7706,Female,No,No,Yes,51,Yes,Yes,DSL,Yes,Yes,Yes,Yes,"No internet service",No,"Two year",Yes,"Mailed check",83.97,4290.94,No,Clean
CUST-7707,Male,No,No,Yes,16,Yes,"No phone service","Fiber optic",Yes,"No internet service",No,No,No,No,Month-to-month,No,"Mailed check",83.13,1322.92,Yes,Clean
CUST-7708,Female,No,No,Yes,22,Yes,"No phone service",DSL,"No internet service","No internet service","No internet service",Yes,"No internet service","No internet service",Month-to-month,Yes,"Bank transfer",52.86,1156.64,Yes,Clean
CUST-7709,Male,No,Yes,Yes,29,Yes,No,"Fiber optic",Yes,No,"No internet service",Yes,Yes,No,Month-to-month,No,"Electronic check",104.50,3023.12,No,Clean
CUST-7710,Female,No,No,No,63,Yes,"No phone service","Fiber optic",No,"No internet service",No,No,No,"No internet service",Month-to-month,No,"Electronic check",77.88,4913.49,No,Clean
CUST-7711,Male,No,Yes,Yes,19,Yes,"No phone service",DSL,"No internet service",No,Yes,Yes,Yes,No,Month-to-month,Yes,"Credit card",62.62,1187.69,No,Clean
CUST-7712,Male,No,Yes,No,20,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,"Bank transfer",66.24,1326.39,No,Clean
CUST-7713,Male,No,No,Yes,72,Yes,No,"Fiber optic","No internet service","No internet service",No,No,Yes,Yes,Month-to-month,No,"Mailed check",91.30,6582.55,Yes,Clean
CUST-7714,Female,No,No,Yes,34,Yes,Yes,"Fiber optic",No,Yes,Yes,Yes,"No internet service",Yes,"Two year",Yes,"Mailed check",89.44,3035.33,No,Clean
CUST-7715,Female,No,Yes,No,70,Yes,"No phone service","Fiber optic","No internet service",No,No,"No internet service",Yes,No,Month-to-month,No,"Electronic check",83.13,5816.21,No,Clean
CUST-7716,Female,Yes,No,Yes,72,Yes,Yes,"Fiber optic",Yes,No,Yes,No,No,"No internet service","One year",No,"Mailed check",79.00,5692.60,No,Clean
CUST-7717,Male,No,No,Unknown,27,Yes,"No phone service","Fiber optic",No,No,No,"No internet service","No internet service",No,Month-to-month,No,"Mailed check",81.64,2198.76,Yes,Clean
CUST-7718,Female,Yes,Yes,Yes,33,Yes,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Mailed check",33.29,1090.55,No,Clean
CUST-7719,Female,No,No,Yes,13,Yes,No,DSL,Yes,"No internet service","No internet service",Yes,No,Yes,"One year",No,"Credit card",71.75,929.43,No,Clean
CUST-7720,Female,No,Yes,Yes,47,Yes,Yes,"Fiber optic",No,"No internet service",Yes,"No internet service","No internet service","No internet service",Month-to-month,Yes,"Mailed check",79.99,3764.79,No,Clean
CUST-7721,Male,No,Yes,No,6,Yes,Yes,"Fiber optic","No internet service","No internet service",Yes,No,No,No,"One year",Yes,"Credit card",87.53,521.79,No,Clean
CUST-7722,Male,Yes,No,Unknown,5,Yes,No,"Fiber optic","No internet service",Yes,Yes,"No internet service","No internet service",Yes,"Two year",No,"Credit card",99.25,503.33,Yes,Clean
CUST-7723,Female,No,Yes,Yes,40,Yes,No,DSL,No,Yes,No,Yes,"No internet service",Yes,"One year",No,"Credit card",67.39,2693.88,No,Clean
CUST-7724,Male,No,Yes,Yes,13,Yes,No,"Fiber optic",Yes,"No internet service",No,No,No,No,"One year",Yes,"Mailed check",82.12,1065.13,Yes,Clean
CUST-7725,Male,No,No,Yes,2,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Bank transfer",27.11,51.25,No,Clean
CUST-7726,Male,No,No,Yes,36,Yes,Yes,DSL,No,No,"No internet service",Yes,"No internet service",No,Month-to-month,Yes,"Credit card",51.45,1855.41,No,"Duplicate ID - Conflicting Values"
CUST-7727,Female,Yes,No,Yes,2,Yes,No,"Fiber optic","No internet service",Yes,Yes,Yes,No,No,Month-to-month,No,"Credit card",81.09,169.12,Yes,Clean
CUST-7729,Female,No,Yes,Yes,47,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",Yes,"Electronic check",32.05,1508.96,No,Clean
CUST-7730,Male,No,Yes,No,9,Yes,Yes,DSL,No,No,Yes,"No internet service","No internet service","No internet service",Month-to-month,No,"Bank transfer",60.86,540.75,Yes,Clean
CUST-7731,Male,No,Yes,No,10,Yes,Yes,DSL,No,No,Yes,Yes,"No internet service","No internet service","Two year",Yes,"Credit card",55.72,558.75,Yes,Clean
CUST-7732,Female,No,No,Yes,29,Yes,No,DSL,"No internet service",Yes,Yes,Yes,"No internet service",No,"One year",Yes,"Electronic check",69.90,2030.13,No,Clean
CUST-7733,Male,No,Yes,No,5,Yes,No,"Fiber optic","No internet service",Yes,Yes,No,Yes,Yes,Month-to-month,No,"Mailed check",88.28,435.67,Yes,Clean
CUST-7734,Female,No,Yes,No,19,Yes,Yes,DSL,Yes,Yes,Yes,"No internet service",Yes,"No internet service",Month-to-month,Yes,"Credit card",83.64,1586.65,Yes,Clean
CUST-7735,Female,No,Yes,No,25,Yes,"No phone service","Fiber optic",No,No,"No internet service",Yes,No,No,Month-to-month,Yes,"Mailed check",84.00,2093.25,No,Clean
CUST-7736,Female,No,No,Yes,26,Yes,"No phone service","Fiber optic",Yes,No,No,Yes,Yes,Yes,"One year",No,"Bank transfer",87.59,2271.19,Yes,Clean
CUST-7737,Female,No,Yes,Yes,40,Yes,"No phone service",DSL,Yes,No,Yes,Yes,Yes,Yes,"One year",Yes,"Bank transfer",82.70,3312.99,No,Clean
CUST-7738,Male,No,Yes,Yes,66,Yes,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Bank transfer",27.33,1798.96,No,Clean
CUST-7739,Male,No,No,No,26,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Credit card",27.58,714.55,No,Clean
CUST-7740,Male,No,No,No,70,No,"No phone service","Fiber optic","No internet service","No internet service",Yes,Yes,No,"No internet service",Month-to-month,Yes,"Bank transfer",78.49,5488.47,Yes,Clean
CUST-7741,Female,No,Yes,No,51,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Electronic check",31.62,1616.51,No,Clean
CUST-7742,Male,Yes,No,Yes,45,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Credit card",34.75,1560.04,Yes,Clean
CUST-7743,Male,Yes,No,No,15,Yes,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",Yes,"Bank transfer",28.12,412.57,No,Clean
CUST-7744,Female,Yes,Yes,Yes,6,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Credit card",30.43,181.19,Yes,Clean
CUST-7745,Female,Yes,Yes,Yes,39,Yes,"No phone service",DSL,"No internet service",Yes,Yes,Yes,No,No,"One year",Yes,"Bank transfer",69.01,2698.32,No,Clean
CUST-7746,Male,No,No,Yes,48,Yes,"No phone service",DSL,No,No,No,"No internet service","No internet service","No internet service","One year",No,"Bank transfer",55.65,2677.35,No,Clean
CUST-7747,Male,No,Yes,Yes,3,Yes,No,"Fiber optic","No internet service",Yes,Yes,Yes,Yes,No,"Two year",No,"Credit card",95.59,284.31,Yes,Clean
CUST-7748,Female,No,Yes,No,55,Yes,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Bank transfer",25.55,1395.84,No,Clean
CUST-7749,Male,No,No,Yes,11,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Electronic check",31.89,350.42,No,Clean
CUST-7750,Female,No,Yes,No,46,Yes,No,DSL,"No internet service",Yes,Yes,"No internet service","No internet service",Yes,"Two year",No,"Bank transfer",63.19,2913.63,No,Clean
CUST-7751,Female,No,Yes,No,63,Yes,Yes,DSL,Yes,No,No,"No internet service","No internet service","No internet service","One year",Yes,"Mailed check",67.14,4226.34,No,Clean
CUST-7752,Male,No,Yes,Yes,7,Yes,"No phone service",DSL,"No internet service","No internet service","No internet service",No,"No internet service",No,Month-to-month,Yes,"Credit card",54.62,391.44,Yes,Clean
CUST-7753,Female,No,Yes,Yes,0,No,"No phone service","Fiber optic",Yes,No,Yes,Yes,Yes,"No internet service","One year",No,"Electronic check",99.57,2.20,No,Clean
CUST-7754,Male,No,Yes,Yes,14,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",Yes,"Mailed check",34.08,485.62,No,Clean
CUST-7755,Female,No,Yes,Yes,14,Yes,"No phone service","Fiber optic","No internet service","No internet service","No internet service",No,Yes,Yes,Month-to-month,No,"Electronic check",93.30,1306.20,Yes,Clean
CUST-7756,Male,No,No,Yes,11,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Electronic check",29.30,328.13,Yes,Clean
CUST-7757,Female,No,No,Yes,68,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Credit card",30.70,2093.38,Yes,Clean
CUST-7758,Male,No,Yes,No,6,No,"No phone service",DSL,"No internet service",Yes,Yes,Yes,"No internet service",Yes,Month-to-month,Yes,"Electronic check",61.62,362.47,Yes,Clean
CUST-7759,Male,No,Yes,No,66,Yes,Yes,DSL,No,No,"No internet service",No,"No internet service","No internet service","Two year",Yes,"Mailed check",61.40,4058.28,No,Clean
CUST-7760,Male,No,Yes,No,10,Yes,No,"Fiber optic",No,"No internet service",Yes,No,Yes,"No internet service",Month-to-month,Yes,"Credit card",91.84,909.38,Yes,Clean
CUST-7761,Female,No,No,No,69,Yes,No,DSL,No,Yes,Yes,"No internet service",Yes,No,Month-to-month,No,"Mailed check",59.53,4107.68,No,Clean
CUST-7762,Male,No,No,No,26,No,"No phone service",DSL,Yes,Yes,"No internet service",Yes,"No internet service",No,Month-to-month,No,"Mailed check",48.70,1267.58,No,Clean
CUST-7763,Female,Yes,No,Yes,32,Yes,"No phone service",DSL,No,"No internet service",No,No,No,No,Month-to-month,No,"Credit card",44.85,1442.32,No,Clean
CUST-7764,Male,Yes,No,No,10,Yes,No,"Fiber optic","No internet service",No,Yes,No,No,No,Month-to-month,Yes,"Bank transfer",79.75,791.92,No,Clean
CUST-7765,Female,No,No,Yes,9,No,"No phone service","Fiber optic",No,Yes,No,"No internet service",Yes,No,Month-to-month,No,"Mailed check",66.53,603.04,Yes,Clean
CUST-7766,Female,No,Yes,No,45,No,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Credit card",20.00,891.24,No,Clean
CUST-7767,Male,No,No,Yes,2,Yes,No,"Fiber optic",No,"No internet service",Yes,No,"No internet service",No,"One year",Yes,"Mailed check",71.31,143.98,No,Clean
CUST-7768,Female,No,Yes,No,37,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Electronic check",29.14,1076.60,No,Clean
CUST-7770,Female,No,Yes,No,67,Yes,"No phone service",DSL,Yes,No,"No internet service","No internet service","No internet service",No,"Two year",No,"Bank transfer",60.07,4016.88,No,Clean
CUST-7771,Female,No,No,No,19,Yes,Yes,"Fiber optic",No,Yes,"No internet service",No,"No internet service",No,"Two year",Yes,"Electronic check",75.57,1442.95,No,Clean
CUST-7772,Female,No,No,No,32,Yes,No,"Fiber optic",Yes,"No internet service","No internet service","No internet service",Yes,No,"One year",Yes,"Mailed check",84.26,2705.93,No,Clean
CUST-7773,Female,Yes,Yes,Yes,5,Yes,"No phone service",DSL,No,Yes,"No internet service","No internet service","No internet service",No,"One year",Yes,"Mailed check",60.62,311.82,No,Clean
CUST-7774,Male,No,No,No,71,Yes,Yes,"Fiber optic",Yes,"No internet service",Yes,"No internet service",No,Yes,Month-to-month,No,"Electronic check",89.70,6364.83,Yes,Clean
CUST-7775,Male,No,Yes,Yes,10,Yes,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Mailed check",34.06,347.41,No,Clean
CUST-7776,Female,No,No,Yes,1,Yes,No,"Fiber optic","No internet service",No,Yes,No,Yes,"No internet service","One year",No,"Mailed check",79.62,83.48,No,Clean
CUST-7777,Female,No,No,Yes,30,No,"No phone service",DSL,No,No,Yes,"No internet service","No internet service",No,Month-to-month,No,"Mailed check",39.59,1197.25,No,Clean
CUST-7778,Male,No,Yes,Yes,5,Yes,Yes,DSL,No,No,"No internet service",No,Yes,Yes,"One year",No,"Electronic check",61.43,301.18,No,Clean
CUST-7779,Female,No,No,Yes,13,Yes,Yes,"Fiber optic",No,Yes,Yes,"No internet service",Yes,No,Month-to-month,No,"Mailed check",83.55,1077.34,Yes,Clean
CUST-7780,Female,No,No,No,43,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Mailed check",27.02,1154.02,Yes,Clean
CUST-7781,Male,No,No,No,1,Yes,"No phone service","Fiber optic",Yes,Yes,Yes,"No internet service",No,"No internet service",Month-to-month,Yes,"Electronic check",83.48,92.25,Yes,Clean
